architecture,campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,rss_0p1_20hz_MW,rss_0p1_20hz_pct_load,p99_ramp_MW_s,p99_ramp_pct_load_per_s,p95_pcc_voltage_deviation_pct,buffer_energy_window_MWh,buffer_energy_window_MWh_per_GW,buffer_max_discharge_MW_per_GW,buffer_max_charge_MW_per_GW
Subtransmission DC backbone,10,2.0,69,5,random,20,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.3908123733905785,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,5,random,50,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,1.7139013657390865,,,,
Local SST,10,2.0,69,5,random,50,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,1.0434495626398073,,,,
Subtransmission DC backbone,10,2.0,69,5,random,50,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.5329259637144252,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,5,random,100,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,2.4756353060675695,,,,
Local SST,10,2.0,69,5,random,100,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,1.5072049238130552,,,,
Subtransmission DC backbone,10,2.0,69,5,random,100,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.7697819475875032,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,5,partial,5,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,1.8798182627454973,,,,
Local SST,10,2.0,69,5,partial,5,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,1.5476276564592737,,,,
Subtransmission DC backbone,10,2.0,69,5,partial,5,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.4524868134543764,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,5,partial,20,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,2.297555654466719,,,,
Local SST,10,2.0,69,5,partial,20,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,1.8915449134502231,,,,
Subtransmission DC backbone,10,2.0,69,5,partial,20,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.55303943866646,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,5,partial,50,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,3.133030437909162,,,,
Local SST,10,2.0,69,5,partial,50,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,2.5793794274321225,,,,
Subtransmission DC backbone,10,2.0,69,5,partial,50,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.7541446890906274,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,5,partial,100,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,4.525488410313235,,,,
Local SST,10,2.0,69,5,partial,100,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,3.7257702840686218,,,,
Subtransmission DC backbone,10,2.0,69,5,partial,100,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,1.0893201064642395,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,5,coherent,5,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,4.361144296226042,,,,
Local SST,10,2.0,69,5,coherent,5,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,2.5909925803712204,,,,
Subtransmission DC backbone,10,2.0,69,5,coherent,5,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.5561334205863497,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,5,coherent,20,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,5.330287473165162,,,,
Local SST,10,2.0,69,5,coherent,20,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,3.1667687093426027,,,,
Subtransmission DC backbone,10,2.0,69,5,coherent,20,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.6797186251610939,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,5,coherent,50,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,7.268573827043403,,,,
Local SST,10,2.0,69,5,coherent,50,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,4.318320967285367,,,,
Subtransmission DC backbone,10,2.0,69,5,coherent,50,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.9268890343105828,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,5,coherent,100,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,10.499051083507139,,,,
Local SST,10,2.0,69,5,coherent,100,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,6.237574730523308,,,,
Subtransmission DC backbone,10,2.0,69,5,coherent,100,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,1.3388397162263974,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,10,random,5,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,0.5141704097217259,,,,
Local SST,10,2.0,69,10,random,5,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.3130348687919422,,,,
Subtransmission DC backbone,10,2.0,69,10,random,5,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.15987778911432757,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,10,random,20,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,0.6284305007709984,,,,
Local SST,10,2.0,69,10,random,20,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.38259817296792936,,,,
Subtransmission DC backbone,10,2.0,69,10,random,20,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.19540618669528925,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,10,random,50,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,0.8569506828695432,,,,
Local SST,10,2.0,69,10,random,50,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.5217247813199036,,,,
Subtransmission DC backbone,10,2.0,69,10,random,50,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.2664629818572126,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,10,random,100,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,1.2378176530337848,,,,
Local SST,10,2.0,69,10,random,100,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.7536024619065276,,,,
Subtransmission DC backbone,10,2.0,69,10,random,100,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.3848909737937516,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,10,partial,5,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,0.9399091313727487,,,,
Local SST,10,2.0,69,10,partial,5,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,0.7738138282296368,,,,
Subtransmission DC backbone,10,2.0,69,10,partial,5,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.2262434067271882,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,10,partial,20,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,1.1487778272333595,,,,
Local SST,10,2.0,69,10,partial,20,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,0.9457724567251116,,,,
Subtransmission DC backbone,10,2.0,69,10,partial,20,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.27651971933323,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,10,partial,50,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,1.566515218954581,,,,
Local SST,10,2.0,69,10,partial,50,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,1.2896897137160612,,,,
Subtransmission DC backbone,10,2.0,69,10,partial,50,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.3770723445453137,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,10,partial,100,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,2.2627442051566176,,,,
Local SST,10,2.0,69,10,partial,100,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,1.8628851420343109,,,,
Subtransmission DC backbone,10,2.0,69,10,partial,100,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.5446600532321197,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,10,coherent,5,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,2.180572148113021,,,,
Local SST,10,2.0,69,10,coherent,5,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,1.2954962901856102,,,,
Subtransmission DC backbone,10,2.0,69,10,coherent,5,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.27806671029317487,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,10,coherent,20,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,2.665143736582581,,,,
Local SST,10,2.0,69,10,coherent,20,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,1.5833843546713013,,,,
Subtransmission DC backbone,10,2.0,69,10,coherent,20,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.33985931258054697,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,10,coherent,50,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,3.6342869135217013,,,,
Local SST,10,2.0,69,10,coherent,50,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,2.1591604836426836,,,,
Subtransmission DC backbone,10,2.0,69,10,coherent,50,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.4634445171552914,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,10,coherent,100,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,5.249525541753569,,,,
Local SST,10,2.0,69,10,coherent,100,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,3.118787365261654,,,,
Subtransmission DC backbone,10,2.0,69,10,coherent,100,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.6694198581131987,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,20,random,5,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,0.25708520486086295,,,,
Local SST,10,2.0,69,20,random,5,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.1565174343959711,,,,
Subtransmission DC backbone,10,2.0,69,20,random,5,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.07993889455716378,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,20,random,20,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,0.3142152503854992,,,,
Local SST,10,2.0,69,20,random,20,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.19129908648396468,,,,
Subtransmission DC backbone,10,2.0,69,20,random,20,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.09770309334764463,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,20,random,50,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,0.4284753414347716,,,,
Local SST,10,2.0,69,20,random,50,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.2608623906599518,,,,
Subtransmission DC backbone,10,2.0,69,20,random,50,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.1332314909286063,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,20,random,100,72.00071010680298,3.600035505340149,212.49694462247726,10.624847231123862,0.6189088265168924,,,,
Local SST,10,2.0,69,20,random,100,34.52461532399066,1.726230766199533,93.37127434599552,4.668563717299776,0.3768012309532638,,,,
Subtransmission DC backbone,10,2.0,69,20,random,100,5.3881788453062915,0.2694089422653146,7.973954327589581,0.39869771637947904,0.1924454868968758,0.40833047053228294,0.20416523526614147,58.548195363976674,91.7977995058751
Traditional AC,10,2.0,69,20,partial,5,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,0.46995456568637434,,,,
Local SST,10,2.0,69,20,partial,5,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,0.3869069141148184,,,,
Subtransmission DC backbone,10,2.0,69,20,partial,5,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.1131217033635941,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,20,partial,20,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,0.5743889136166798,,,,
Local SST,10,2.0,69,20,partial,20,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,0.4728862283625558,,,,
Subtransmission DC backbone,10,2.0,69,20,partial,20,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.138259859666615,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,20,partial,50,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,0.7832576094772905,,,,
Local SST,10,2.0,69,20,partial,50,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,0.6448448568580306,,,,
Subtransmission DC backbone,10,2.0,69,20,partial,50,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.18853617227265684,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,20,partial,100,71.67099723089798,3.583549861544899,199.07317078016266,9.953658539008133,1.1313721025783088,,,,
Local SST,10,2.0,69,20,partial,100,43.31390200005083,2.1656951000025413,102.14229606095888,5.107114803047945,0.9314425710171554,,,,
Subtransmission DC backbone,10,2.0,69,20,partial,100,4.462137632686221,0.22310688163431103,14.751687632055793,0.7375843816027897,0.2723300266160599,0.36159861931071474,0.18079930965535737,74.95235042909178,130.38292100820968
Traditional AC,10,2.0,69,20,coherent,5,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,1.0902860740565106,,,,
Local SST,10,2.0,69,20,coherent,5,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,0.6477481450928051,,,,
Subtransmission DC backbone,10,2.0,69,20,coherent,5,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.13903335514658743,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,20,coherent,20,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,1.3325718682912906,,,,
Local SST,10,2.0,69,20,coherent,20,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,0.7916921773356507,,,,
Subtransmission DC backbone,10,2.0,69,20,coherent,20,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.16992965629027348,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,20,coherent,50,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,1.8171434567608507,,,,
Local SST,10,2.0,69,20,coherent,50,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,1.0795802418213418,,,,
Subtransmission DC backbone,10,2.0,69,20,coherent,50,16.611752302205705,0.8305876151102852,32.975576352441074,1.6487788176220537,0.2317222585776457,0.8364521564125791,0.41822607820628954,90.87247433410698,334.7585221016353
Traditional AC,10,2.0,69,20,coherent,100,252.1329356724383,12.606646783621914,818.9794902722373,40.948974513611866,2.6247627708767847,,,,
Local SST,10,2.0,69,20,coherent,100,147.85337277469353,7.392668638734676,355.06957712151103,17.753478856075553,1.559393682630827,,,,
