scenario,run,h,vh_pct
AC + active filter/storage,292,19,0.0914874924650025
AC + active filter/storage,292,23,0.3280173062475982
AC + active filter/storage,292,25,0.05715678297967009
AC + active filter/storage,292,29,0.03757602988380751
AC + active filter/storage,292,31,0.06148106502948308
AC + active filter/storage,293,5,0.1511921276195783
AC + active filter/storage,293,7,0.1619244419522559
AC + active filter/storage,293,11,0.5729762973828972
AC + active filter/storage,293,13,0.23970014613568308
AC + active filter/storage,293,17,0.11592872958984135
AC + active filter/storage,293,19,0.2023616657349388
AC + active filter/storage,293,23,0.26307769999425784
AC + active filter/storage,293,25,0.15428695248243557
AC + active filter/storage,293,29,0.1878305240458287
AC + active filter/storage,293,31,0.0681834965814354
AC + active filter/storage,294,5,0.26037360287361216
AC + active filter/storage,294,7,0.2686325316923739
AC + active filter/storage,294,11,0.3717894730043386
AC + active filter/storage,294,13,0.1730627019198802
AC + active filter/storage,294,17,0.06941567464039015
AC + active filter/storage,294,19,0.17406098345076765
AC + active filter/storage,294,23,0.6228700683340878
AC + active filter/storage,294,25,0.1779799103273001
AC + active filter/storage,294,29,0.1416419051969886
AC + active filter/storage,294,31,0.058749534715138586
AC + active filter/storage,295,5,0.1443921835519852
AC + active filter/storage,295,7,0.3248810281807303
AC + active filter/storage,295,11,0.1652260611871984
AC + active filter/storage,295,13,0.2576085883187313
AC + active filter/storage,295,17,0.08711875370121999
AC + active filter/storage,295,19,0.09474597605252984
AC + active filter/storage,295,23,0.1827442031768636
AC + active filter/storage,295,25,0.2203901744338581
AC + active filter/storage,295,29,0.08573830612407812
AC + active filter/storage,295,31,0.12461263734950748
AC + active filter/storage,296,5,0.0939664064883895
AC + active filter/storage,296,7,0.2054085830027763
AC + active filter/storage,296,11,0.5600973091492243
AC + active filter/storage,296,13,0.5057788819219113
AC + active filter/storage,296,17,0.030984444814716697
AC + active filter/storage,296,19,0.051646579044487426
AC + active filter/storage,296,23,0.2441633411124258
AC + active filter/storage,296,25,0.2777805604590867
AC + active filter/storage,296,29,0.09623853064236643
AC + active filter/storage,296,31,0.0757947850588686
AC + active filter/storage,297,5,0.31196918705728677
AC + active filter/storage,297,7,0.2047693254245166
AC + active filter/storage,297,11,0.6809813413622898
AC + active filter/storage,297,13,0.45731604557785416
AC + active filter/storage,297,17,0.16365956775781765
AC + active filter/storage,297,19,0.21411856358645148
AC + active filter/storage,297,23,0.27905894225388084
AC + active filter/storage,297,25,0.14081551712874926
AC + active filter/storage,297,29,0.09764659922085153
AC + active filter/storage,297,31,0.11061808624714574
AC + active filter/storage,298,5,0.2616696042943484
AC + active filter/storage,298,7,0.18244373084375226
AC + active filter/storage,298,11,0.5339198770275339
AC + active filter/storage,298,13,0.22986153597430553
AC + active filter/storage,298,17,0.09671492185656565
AC + active filter/storage,298,19,0.133963036953933
AC + active filter/storage,298,23,0.2616945069049333
AC + active filter/storage,298,25,0.1400095894920533
AC + active filter/storage,298,29,0.13615347502440928
AC + active filter/storage,298,31,0.026969497574381218
AC + active filter/storage,299,5,0.10493980846424446
AC + active filter/storage,299,7,0.2918891610801271
AC + active filter/storage,299,11,0.7537162724884868
AC + active filter/storage,299,13,0.14241956984580167
AC + active filter/storage,299,17,0.06909978218225044
AC + active filter/storage,299,19,0.09462355624529588
AC + active filter/storage,299,23,0.3559770988394513
AC + active filter/storage,299,25,0.25101683701461047
AC + active filter/storage,299,29,0.11314699758882785
AC + active filter/storage,299,31,0.11491201641666707
AC + active filter/storage,300,5,0.13781600941101627
AC + active filter/storage,300,7,0.12852118939820023
AC + active filter/storage,300,11,0.747240755613397
AC + active filter/storage,300,13,0.31269065355777426
AC + active filter/storage,300,17,0.05497371410396928
AC + active filter/storage,300,19,0.12772239009748199
AC + active filter/storage,300,23,0.3637011188849472
AC + active filter/storage,300,25,0.07155682090136353
AC + active filter/storage,300,29,0.020677539828877566
AC + active filter/storage,300,31,0.027016941756465965
AC + active filter/storage,301,5,0.25300443609676954
AC + active filter/storage,301,7,0.32792812594615894
AC + active filter/storage,301,11,0.6367648293095926
AC + active filter/storage,301,13,0.5112533584820219
AC + active filter/storage,301,17,0.1805306320320857
AC + active filter/storage,301,19,0.20021200587146568
AC + active filter/storage,301,23,0.29675504439548883
AC + active filter/storage,301,25,0.33483237710307556
AC + active filter/storage,301,29,0.09805271029141117
AC + active filter/storage,301,31,0.08278843492222909
AC + active filter/storage,302,5,0.2631312481433384
AC + active filter/storage,302,7,0.07097931035815469
AC + active filter/storage,302,11,0.482965069019201
AC + active filter/storage,302,13,0.2966015100924016
AC + active filter/storage,302,17,0.18881546326864182
AC + active filter/storage,302,19,0.07577026238329673
AC + active filter/storage,302,23,0.28553606669405873
AC + active filter/storage,302,25,0.1688763659706437
AC + active filter/storage,302,29,0.021419619793322284
AC + active filter/storage,302,31,0.0788735601267231
AC + active filter/storage,303,5,0.18764858332499873
AC + active filter/storage,303,7,0.12694021843520978
AC + active filter/storage,303,11,0.4585871732107286
AC + active filter/storage,303,13,0.23038465107616218
AC + active filter/storage,303,17,0.04659930249172581
AC + active filter/storage,303,19,0.06609035743744048
AC + active filter/storage,303,23,0.04850704631620491
AC + active filter/storage,303,25,0.1900689583985901
AC + active filter/storage,303,29,0.04170294564407872
AC + active filter/storage,303,31,0.029835051313662278
AC + active filter/storage,304,5,0.367092877399898
AC + active filter/storage,304,7,0.24820918221108898
AC + active filter/storage,304,11,0.39167620790555535
AC + active filter/storage,304,13,0.2707739500775901
AC + active filter/storage,304,17,0.1629195497142808
AC + active filter/storage,304,19,0.0990288933550246
AC + active filter/storage,304,23,0.4451142465642738
AC + active filter/storage,304,25,0.15022051537466272
AC + active filter/storage,304,29,0.0920866800261943
AC + active filter/storage,304,31,0.16471681056416848
AC + active filter/storage,305,5,0.20694318454267385
AC + active filter/storage,305,7,0.2624535918104005
AC + active filter/storage,305,11,0.28222307243867417
AC + active filter/storage,305,13,0.29141458626458305
AC + active filter/storage,305,17,0.037957751237646865
AC + active filter/storage,305,19,0.1335495296330883
AC + active filter/storage,305,23,0.3147005671116845
AC + active filter/storage,305,25,0.10681541170583972
AC + active filter/storage,305,29,0.11049233859647588
AC + active filter/storage,305,31,0.08793319076729256
AC + active filter/storage,306,5,0.03980084782010108
AC + active filter/storage,306,7,0.13951330534544676
AC + active filter/storage,306,11,0.2270159625157171
AC + active filter/storage,306,13,0.30713626595349924
AC + active filter/storage,306,17,0.044881844228764435
AC + active filter/storage,306,19,0.04863000887631462
AC + active filter/storage,306,23,0.113132930016094
AC + active filter/storage,306,25,0.06419538596897807
AC + active filter/storage,306,29,0.014715113363039099
AC + active filter/storage,306,31,0.06347118773679711
AC + active filter/storage,307,5,0.3819483192353264
AC + active filter/storage,307,7,1.4872582136170396
AC + active filter/storage,307,11,0.15295488872062507
AC + active filter/storage,307,13,0.12170877855374661
AC + active filter/storage,307,17,0.11933086679563358
AC + active filter/storage,307,19,0.331667687205832
AC + active filter/storage,307,23,0.10526658500628697
AC + active filter/storage,307,25,0.2045873201166951
AC + active filter/storage,307,29,0.05773989755034375
AC + active filter/storage,307,31,0.04729693474116987
AC + active filter/storage,308,5,0.06924866740870007
AC + active filter/storage,308,7,0.2856074032459183
AC + active filter/storage,308,11,1.5055472070839346
AC + active filter/storage,308,13,0.3901106937914447
AC + active filter/storage,308,17,0.0045535502723706
AC + active filter/storage,308,19,0.2235487125633976
AC + active filter/storage,308,23,0.25488112560403114
AC + active filter/storage,308,25,0.27670085750539986
AC + active filter/storage,308,29,0.039361529007811424
AC + active filter/storage,308,31,0.09500726223560446
AC + active filter/storage,309,5,0.43986866390381407
AC + active filter/storage,309,7,0.5300393318691681
AC + active filter/storage,309,11,0.6842817504806409
AC + active filter/storage,309,13,0.44296657205692447
AC + active filter/storage,309,17,0.16575049847702558
AC + active filter/storage,309,19,0.13125396675221995
AC + active filter/storage,309,23,0.4911832528303349
AC + active filter/storage,309,25,0.284412581429822
AC + active filter/storage,309,29,0.10460560742538481
AC + active filter/storage,309,31,0.08393401363100149
AC + active filter/storage,310,5,0.47701236814977044
AC + active filter/storage,310,7,0.2067332689617801
AC + active filter/storage,310,11,0.8375704701428494
AC + active filter/storage,310,13,0.33047540541153164
AC + active filter/storage,310,17,0.21746707124519016
AC + active filter/storage,310,19,0.08378782116858696
AC + active filter/storage,310,23,0.34668837220874954
AC + active filter/storage,310,25,0.4683295784596933
AC + active filter/storage,310,29,0.04569879189588005
AC + active filter/storage,310,31,0.07688488925712651
AC + active filter/storage,311,5,0.26970606968119465
AC + active filter/storage,311,7,0.16630334488453138
AC + active filter/storage,311,11,0.5684670985882644
AC + active filter/storage,311,13,0.8643369496398149
AC + active filter/storage,311,17,0.07371272091923298
AC + active filter/storage,311,19,0.0840463352571377
AC + active filter/storage,311,23,0.6220486270149744
AC + active filter/storage,311,25,0.28238378342050796
AC + active filter/storage,311,29,0.04164324300688636
AC + active filter/storage,311,31,0.08583831650271345
AC + active filter/storage,312,5,0.05400445985776185
AC + active filter/storage,312,7,0.1624763173783661
AC + active filter/storage,312,11,0.646046577987255
AC + active filter/storage,312,13,0.2824919410652401
AC + active filter/storage,312,17,0.13899743322594027
AC + active filter/storage,312,19,0.15121549043271557
AC + active filter/storage,312,23,0.29199457443023275
AC + active filter/storage,312,25,0.17987253310421053
AC + active filter/storage,312,29,0.061454421249651434
AC + active filter/storage,312,31,0.13804284199455844
AC + active filter/storage,313,5,0.4939337841490993
AC + active filter/storage,313,7,0.2019251020219661
AC + active filter/storage,313,11,2.1550452067822548
AC + active filter/storage,313,13,0.5775761650859519
AC + active filter/storage,313,17,0.3479998703320187
AC + active filter/storage,313,19,0.37170949200044184
AC + active filter/storage,313,23,0.7206215537766097
AC + active filter/storage,313,25,0.13425728286486732
AC + active filter/storage,313,29,0.18322318659754894
AC + active filter/storage,313,31,0.1655357834841573
AC + active filter/storage,314,5,0.23297522070720503
AC + active filter/storage,314,7,0.2691797215294247
AC + active filter/storage,314,11,0.9954232648960472
AC + active filter/storage,314,13,0.28953289418962536
AC + active filter/storage,314,17,0.16729574707812706
AC + active filter/storage,314,19,0.13904550761090187
AC + active filter/storage,314,23,0.4285208710751567
AC + active filter/storage,314,25,0.16440347991422002
AC + active filter/storage,314,29,0.0678203801148455
AC + active filter/storage,314,31,0.035214687871329586
AC + active filter/storage,315,5,0.41390182607919374
AC + active filter/storage,315,7,0.23897488552380447
AC + active filter/storage,315,11,0.8703826529642469
AC + active filter/storage,315,13,0.8499977389528606
AC + active filter/storage,315,17,0.1303635055348733
AC + active filter/storage,315,19,0.2104853137319028
AC + active filter/storage,315,23,0.2220492580175312
AC + active filter/storage,315,25,0.17417284654688636
AC + active filter/storage,315,29,0.0979039800955607
