load_MW,length_km,saving_vs_traditional_MW,saving_vs_local_sst_MW,saving_vs_99pct_local_sst_sensitivity_MW,dc_loss_MW,traditional_loss_MW,local_sst_loss_MW,local_sst_99pct_sensitivity_loss_MW
136.70886075949366,82.02702702702703,1.4675335352576373,-0.24192784336644424,-0.9515953912773729,3.1876967046274545,4.655230239885092,2.9457688612610102,2.2361013133500816
136.70886075949366,83.3108108108108,1.4748672811194061,-0.23492504499974842,-0.9447288217774332,3.1942147075068354,4.669081988626242,2.959289662507087,2.2494858857294022
136.70886075949366,84.5945945945946,1.4822010269811448,-0.2279222466330828,-0.9378622522775233,3.2007327103862466,4.682933737367391,2.972810463753164,2.2628704581087233
136.70886075949366,85.87837837837837,1.4895347728428838,-0.22091944826641674,-0.9309956827776134,3.2072507132656574,4.696785486108541,2.9863312649992406,2.276255030488044
136.70886075949366,87.16216216216216,1.4968685187045931,-0.21391664989975112,-0.9241291132777039,3.2137687161450685,4.710637234849662,2.9998520662453174,2.2896396028673647
136.70886075949366,88.44594594594595,1.504202264566362,-0.2069138515330553,-0.9172625437777637,3.2202867190244495,4.7244889835908115,3.013372867491394,2.303024175246686
136.70886075949366,89.72972972972973,1.5115360104280708,-0.19991105316641944,-0.910395974277884,3.2268047219038904,4.738340732331961,3.026893668737471,2.3164087476260065
136.70886075949366,91.01351351351352,1.51886975628981,-0.19290825479978313,-0.9035294047779736,3.233322724783301,4.752192481073111,3.040414469983518,2.3297933200053276
136.70886075949366,92.29729729729729,1.5262035021515192,-0.1859054564331175,-0.8966628352780641,3.2398407276627124,4.766044229814232,3.053935271229595,2.3431778923846482
136.70886075949366,93.58108108108108,1.5335372480132579,-0.1789026580664519,-0.8897962657781542,3.2463587305421235,4.779895978555381,3.0674560724756716,2.3565624647639694
136.70886075949366,94.86486486486487,1.5408709938750267,-0.17189985969975607,-0.8829296962782145,3.2528767334215045,4.793747727296531,3.0809768737217484,2.36994703714329
136.70886075949366,96.14864864864865,1.5482047397367356,-0.1648970613331202,-0.8760631267783348,3.2593947363009454,4.807599476037681,3.0944976749678252,2.3833316095226107
136.70886075949366,97.43243243243244,1.555538485598475,-0.1578942629664244,-0.8691965572783946,3.2659127391803264,4.8214512247788015,3.108018476213902,2.396716181901932
