# travis150_greenfield_proxy_recorder: 
"time", "travis_source:voltage", "travis_poi:voltage", "travis_source:angle", "travis_poi:angle", "travis_source:busgenerationreal", "travis_poi:busgenerationreal", "travis_source:busloadreal", "travis_poi:busloadreal"
103.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
103.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
103.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
103.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
103.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
104.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
105.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
106.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
107.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
108.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
109.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
110.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
111.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
